title,desc,repo_name,repo_username,repo_url,repo_star
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",darkreader,darkreader,https://www.github.com/darkreader,19900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",daily,dailydotdev,https://www.github.com/dailydotdev,18900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",SingleFile,gildas-lormeau,https://www.github.com/gildas-lormeau,16400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",headless-recorder,checkly,https://www.github.com/checkly,15100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",immersive-translate,immersive-translate,https://www.github.com/immersive-translate,14400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",codelf,unbug,https://www.github.com/unbug,14100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",automa,AutomaApp,https://www.github.com/AutomaApp,13700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chatgpt-google-extension,wong2,https://www.github.com/wong2,13300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",screenity,alyssaxuu,https://www.github.com/alyssaxuu,13200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",return-youtube-dislike,Anarios,https://www.github.com/Anarios,12800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ext-saladict,crimx,https://www.github.com/crimx,12200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",listen1_chrome_extension,listen1,https://www.github.com/listen1,11600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",plasmo,PlasmoHQ,https://www.github.com/PlasmoHQ,10800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",SponsorBlock,ajayyy,https://www.github.com/ajayyy,10600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cat-catch,xifangczy,https://www.github.com/xifangczy,10600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chatGPTBox,josStorer,https://www.github.com/josStorer,10200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chathub,chathub-dev,https://www.github.com/chathub-dev,10100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ohmyzsh,ohmyzsh,https://www.github.com/ohmyzsh,175000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",fzf,junegunn,https://www.github.com/junegunn,66800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",sherlock,sherlock-project,https://www.github.com/sherlock-project,61500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lazygit,jesseduffield,https://www.github.com/jesseduffield,54800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",n8n,n8n-io,https://www.github.com/n8n-io,53700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bat,sharkdp,https://www.github.com/sharkdp,50400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ripgrep,BurntSushi,https://www.github.com/BurntSushi,49600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",dive,wagoodman,https://www.github.com/wagoodman,48800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",zx,google,https://www.github.com/google,43400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",OpenHands,All-Hands-AI,https://www.github.com/All-Hands-AI,39900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cobra,spf13,https://www.github.com/spf13,38800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cheat.sh,chubin,https://www.github.com/chubin,38700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cli,cli,https://www.github.com/cli,37800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ultralytics,ultralytics,https://www.github.com/ultralytics,34900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",fd,sharkdp,https://www.github.com/sharkdp,34700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cli,httpie,https://www.github.com/httpie,34300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-shell,alebcay,https://www.github.com/alebcay,33500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",modern-unix,ibraheemdev,https://www.github.com/ibraheemdev,31300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",tqdm,tqdm,https://www.github.com/tqdm,29000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bubbletea,charmbracelet,https://www.github.com/charmbracelet,28800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",metabase,metabase,https://www.github.com/metabase,39300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",penpot,penpot,https://www.github.com/penpot,34500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",logseq,logseq,https://www.github.com/logseq,34100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",deeplearning4j,deeplearning4j,https://www.github.com/deeplearning4j,13700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",LightTable,LightTable,https://www.github.com/LightTable,11700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",mal,kanaka,https://www.github.com/kanaka,10100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesomo,lk-geimfari,https://www.github.com/lk-geimfari,9500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",datascript,tonsky,https://www.github.com/tonsky,5500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",reagent,reagent-project,https://www.github.com/reagent-project,4800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",defold,defold,https://www.github.com/defold,4500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",intellij-rainbow-brackets,izhangzhihao,https://www.github.com/izhangzhihao,4500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",riemann,riemann,https://www.github.com/riemann,4200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",babashka,babashka,https://www.github.com/babashka,4100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",compojure,weavejester,https://www.github.com/weavejester,4100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",clojure-style-guide,bbatsov,https://www.github.com/bbatsov,4000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",status-mobile,status-im,https://www.github.com/status-im,3900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ring,ring-clojure,https://www.github.com/ring-clojure,3800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cider,clojure-emacs,https://www.github.com/clojure-emacs,3600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",klipse,viebel,https://www.github.com/viebel,3100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Rich-Hickey-fanclub,tallesl,https://www.github.com/tallesl,3100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",SwiftLint,realm,https://www.github.com/realm,18700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",infer,facebook,https://www.github.com/facebook,15000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",static-analysis,analysis-tools-dev,https://www.github.com/analysis-tools-dev,13500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Modern-CPP-Programming,federico-busato,https://www.github.com/federico-busato,12500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-guidelines,Kristories,https://www.github.com/Kristories,9900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",super-linter,super-linter,https://www.github.com/super-linter,9600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",sonarqube,SonarSource,https://www.github.com/SonarSource,9200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",checkstyle,checkstyle,https://www.github.com/checkstyle,8400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",reviewdog,reviewdog,https://www.github.com/reviewdog,8100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pyre-check,facebook,https://www.github.com/facebook,6900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",detekt,detekt,https://www.github.com/detekt,6300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",state-of-the-art-shitcode,trekhleb,https://www.github.com/trekhleb,5700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",eslint-plugin-import,import-js,https://www.github.com/import-js,5600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pylint,pylint-dev,https://www.github.com/pylint-dev,5400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pmd,pmd,https://www.github.com/pmd,4900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",simplecov,simplecov-ruby,https://www.github.com/simplecov-ruby,4800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jscpd,kucherenko,https://www.github.com/kucherenko,4700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",grumphp,phpro,https://www.github.com/phpro,4200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",HTMLHint,htmlhint,https://www.github.com/htmlhint,3100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",typos,crate-ci,https://www.github.com/crate-ci,2800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",octotree,ovity,https://www.github.com/ovity,22900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gitpod,gitpod-io,https://www.github.com/gitpod-io,13000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",reviewdog,reviewdog,https://www.github.com/reviewdog,8100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pr-agent,Codium-ai,https://www.github.com/Codium-ai,6400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",danger,danger,https://www.github.com/danger,5500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",danger-js,danger,https://www.github.com/danger,5300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-code-review,joho,https://www.github.com/joho,4400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",nodejsscan,ajinabraham,https://www.github.com/ajinabraham,2400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",vscode-pull-request-github,microsoft,https://www.github.com/microsoft,2300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cargo-crev,crev-dev,https://www.github.com/crev-dev,2100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",mutant,mbj,https://www.github.com/mbj,2000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hound,houndci,https://www.github.com/houndci,2000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",CodeAnalysis,Tencent,https://www.github.com/Tencent,1700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",code-review-gpt,mattzcarey,https://www.github.com/mattzcarey,1700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ai-pr-reviewer,coderabbitai,https://www.github.com/coderabbitai,1600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",reviewboard,reviewboard,https://www.github.com/reviewboard,1600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",code-review-tips,ryanmcdermott,https://www.github.com/ryanmcdermott,1500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",python_sec,bit4woo,https://www.github.com/bit4woo,1300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",java-concurrency,code-review-checklists,https://www.github.com/code-review-checklists,1300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Audit-Learning,jiangsir404,https://www.github.com/jiangsir404,97000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",next.js,vercel,https://www.github.com/vercel,128000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",rust,rust-lang,https://www.github.com/rust-lang,100000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",svelte,sveltejs,https://www.github.com/sveltejs,80700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",webpack,webpack,https://www.github.com/webpack,64900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",sway,FuelLabs,https://www.github.com/FuelLabs,62400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gatsby,gatsbyjs,https://www.github.com/gatsbyjs,55500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",kotlin,JetBrains,https://www.github.com/JetBrains,49700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",parcel,parcel-bundler,https://www.github.com/parcel-bundler,43600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",babel,babel,https://www.github.com/babel,43300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",esbuild,evanw,https://www.github.com/evanw,38400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",typst,typst,https://www.github.com/typst,36500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",v,vlang,https://www.github.com/vlang,35900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",zig,ziglang,https://www.github.com/ziglang,35900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",marked,markedjs,https://www.github.com/markedjs,33500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",carbon-lang,carbon-language,https://www.github.com/carbon-language,32500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",swc,swc-project,https://www.github.com/swc-project,31400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pkg,vercel,https://www.github.com/vercel,24300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",v8,v8,https://www.github.com/v8,23600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",graal,oracle,https://www.github.com/oracle,20500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",crystal,crystal-lang,https://www.github.com/crystal-lang,19500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",localstack,localstack,https://www.github.com/localstack,57000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",harness,harness,https://www.github.com/harness,32400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jenkins,jenkinsci,https://www.github.com/jenkinsci,23400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",volkswagen,auchenberg,https://www.github.com/auchenberg,15000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",DevOps-Roadmap,milanm,https://www.github.com/milanm,13300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",dagger,dagger,https://www.github.com/dagger,11700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",origin,openshift,https://www.github.com/openshift,8500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",concourse,concourse,https://www.github.com/concourse,7500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gocd,gocd,https://www.github.com/gocd,7100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",buildbot,buildbot,https://www.github.com/buildbot,5300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gaia,gaia-pipeline,https://www.github.com/gaia-pipeline,5200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",flagsmith,Flagsmith,https://www.github.com/Flagsmith,5100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cds,ovh,https://www.github.com/ovh,4600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",strider,Strider-CD,https://www.github.com/Strider-CD,4600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jx,jenkins-x,https://www.github.com/jenkins-x,4600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ModernCppStarter,TheLartians,https://www.github.com/TheLartians,4500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",github-pages-deploy-action,JamesIves,https://www.github.com/JamesIves,4300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",werf,werf,https://www.github.com/werf,4300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cml,iterative,https://www.github.com/iterative,4100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",FTP-Deploy-Action,SamKirkland,https://www.github.com/SamKirkland,4000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",project-based-learning,practical-tutorials,https://www.github.com/practical-tutorials,210000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",CS-Notes,CyC2018,https://www.github.com/CyC2018,178000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-cpp,fffaraz,https://www.github.com/fffaraz,61000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",leetcode,azl397985856,https://www.github.com/azl397985856,54900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",leetcode-master,youngyangyang04,https://www.github.com/youngyangyang04,53000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ImHex,WerWolv,https://www.github.com/WerWolv,46300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",CPlusPlusThings,Light-City,https://www.github.com/Light-City,39900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ClickHouse,ClickHouse,https://www.github.com/ClickHouse,38300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",interview,huihut,https://www.github.com/huihut,35200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",carbon-lang,carbon-language,https://www.github.com/carbon-language,32500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",leetcode,doocs,https://www.github.com/doocs,32400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",openpose,CMU-Perceptual-Computing-Lab,https://www.github.com/CMU-Perceptual-Computing-Lab,31600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",C-Plus-Plus,TheAlgorithms,https://www.github.com/TheAlgorithms,31000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",aseprite,aseprite,https://www.github.com/aseprite,30100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",calculator,microsoft,https://www.github.com/microsoft,29900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",dragonfly,dragonflydb,https://www.github.com/dragonflydb,26600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",spdlog,gabime,https://www.github.com/gabime,24900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",modern-cpp-tutorial,changkun,https://www.github.com/changkun,24300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",solidity,ethereum,https://www.github.com/ethereum,23700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",vcpkg,microsoft,https://www.github.com/microsoft,23600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bitcoin,bitcoin,https://www.github.com/bitcoin,81000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",OpenBB,OpenBB-finance,https://www.github.com/OpenBB-finance,34700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ccxt,ccxt,https://www.github.com/ccxt,33900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",freqtrade,freqtrade,https://www.github.com/freqtrade,33400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",dogecoin,dogecoin,https://www.github.com/dogecoin,14800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",monero,monero-project,https://www.github.com/monero-project,9100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hummingbot,hummingbot,https://www.github.com/hummingbot,9000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",xmrig,xmrig,https://www.github.com/xmrig,9000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",blockchain,dvf,https://www.github.com/dvf,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lnd,lightningnetwork,https://www.github.com/lightningnetwork,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",tachyon,kroma-network,https://www.github.com/kroma-network,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",StockSharp,StockSharp,https://www.github.com/StockSharp,7500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",financial-machine-learning,firmai,https://www.github.com/firmai,7500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lbry-sdk,lbryio,https://www.github.com/lbryio,7200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cosmos-sdk,cosmos,https://www.github.com/cosmos,6400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",python-binance,sammchardy,https://www.github.com/sammchardy,6300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jesse,jesse-ai,https://www.github.com/jesse-ai,5900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",tendermint,tendermint,https://www.github.com/tendermint,5700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",binance-trading-bot,chrisleekr,https://www.github.com/chrisleekr,5100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",seaprotocol,sea-protocol,https://www.github.com/sea-protocol,5100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",crystal,crystal-lang,https://www.github.com/crystal-lang,19500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",kemal,kemalcr,https://www.github.com/kemalcr,3700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-crystal,veelenga,https://www.github.com/veelenga,3400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lucky,luckyframework,https://www.github.com/luckyframework,2600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",amber,amberframework,https://www.github.com/amberframework,2600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hetzner-k3s,vitobotta,https://www.github.com/vitobotta,2000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Mango,getmango,https://www.github.com/getmango,1700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lilith,ffwff,https://www.github.com/ffwff,1200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",fib,drujensen,https://www.github.com/drujensen,87000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Programming-Language-Benchmarks,hanabi1224,https://www.github.com/hanabi1224,67000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",amethyst,amethyst-framework,https://www.github.com/amethyst-framework,64000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",noir,owasp-noir,https://www.github.com/owasp-noir,62000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",crystal-by-example,askn,https://www.github.com/askn,55000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ameba,crystal-ameba,https://www.github.com/crystal-ameba,52000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",icr,crystal-community,https://www.github.com/crystal-community,50000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",crystal-pg,will,https://www.github.com/will,46000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",crystalline,elbywan,https://www.github.com/elbywan,45000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",marten,martenframework,https://www.github.com/martenframework,42000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jennifer.cr,imdrasil,https://www.github.com/imdrasil,42000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",vim-crystal,vim-crystal,https://www.github.com/vim-crystal,41000
